time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
29.868000,-15.8268,-41.1322,4.4519,44.296
29.885000,-10.9998,-37.7423,6.3349,39.820
29.888000,-7.1132,-34.9977,6.3608,36.275
29.933000,-3.6355,-33.3445,4.9490,33.905
29.937000,0.6193,-32.4899,1.5818,32.534
29.939000,5.4250,-32.4459,-3.2319,33.055
29.940000,10.1169,-33.1442,-8.3728,35.651
29.942000,15.2799,-34.0609,-13.7034,39.767
29.948000,20.7467,-34.7840,-18.2797,44.435
29.958000,25.3218,-34.6777,-21.6097,48.070
29.968000,29.6683,-33.6083,-24.6561,51.163
29.978000,33.3905,-31.8356,-27.2858,53.600
29.988000,36.0692,-28.1989,-28.0562,53.697
30.001000,36.4915,-24.9408,-26.9110,51.748
30.009000,34.9350,-22.5817,-22.7559,47.415
30.052000,32.5753,-20.3897,-16.9745,42.012
30.056000,29.9097,-18.6060,-11.8862,37.176
30.058000,27.0755,-17.4281,-7.4883,33.059
30.060000,23.8778,-16.3868,-4.0876,29.247
30.061000,20.7737,-15.5569,-1.8315,26.018
30.070000,18.0048,-15.1629,-0.4416,23.543
30.078000,16.5493,-14.9867,-0.4400,22.331
30.089000,16.7612,-14.4595,-1.4537,22.184
30.099000,17.3223,-13.2668,-3.2172,22.055
30.108000,17.1698,-11.9038,-4.8968,21.459
30.118000,16.2763,-9.8866,-5.4530,19.809
30.130000,15.0758,-7.8741,-5.0907,17.754
30.138000,13.5715,-5.8679,-4.4166,15.431
30.149000,11.8729,-4.4578,-3.8226,13.246
30.159000,10.4426,-3.8026,-3.5798,11.676
30.170000,9.0146,-3.5675,-3.1611,10.197
30.221000,7.8039,-2.8952,-2.5072,8.693
30.223000,6.8592,-1.9945,-2.2539,7.490
30.224000,6.3242,-0.2061,-2.4562,6.788
30.225000,6.3788,2.5570,-3.2674,7.609
30.226000,6.7083,5.5497,-4.8350,9.959
30.228000,7.4025,8.7610,-6.5203,13.193
30.239000,9.0893,11.9073,-8.7286,17.337
30.248000,13.4901,15.0098,-13.2677,24.152
30.259000,19.6385,19.7546,-17.8265,33.071
30.268000,27.6278,27.2589,-21.2990,44.272
30.278000,36.4562,35.6914,-25.3085,56.951
30.289000,41.7147,40.6585,-31.6872,66.312
30.332000,44.5105,41.2684,-40.3461,72.884
30.336000,49.1488,38.0977,-48.1326,78.637
30.338000,54.8021,33.3289,-51.5184,82.269
30.339000,56.8736,27.8465,-47.4537,79.132
30.341000,50.7497,21.2730,-36.8132,66.206
30.349000,40.7740,15.6882,-25.2144,50.442
30.360000,30.1842,11.3117,-15.0673,35.582
30.369000,21.0980,8.9696,-8.4876,24.446
30.378000,14.0531,7.2273,-5.3097,16.671
30.389000,8.8925,5.8114,-3.7161,11.254
30.400000,5.0035,4.9753,-2.9547,7.650
30.410000,3.0985,4.1599,-2.7824,5.886
30.424000,3.0795,3.0900,-3.0169,5.304
30.429000,4.6158,2.2226,-3.5287,6.221
30.472000,7.1952,1.1458,-4.3600,8.491
30.475000,10.6488,-0.1992,-5.3234,11.907
30.476000,14.3222,-1.6820,-6.4801,15.810
30.478000,17.1827,-3.8861,-7.4652,19.133
30.482000,19.0319,-6.7079,-8.3686,21.846
30.494000,20.2514,-10.1884,-8.9430,24.370
30.501000,20.3064,-14.1708,-9.1755,26.407
30.508000,19.1444,-17.3721,-8.7617,27.296
30.540000,17.5944,-19.6742,-8.5114,27.732
30.541000,16.3354,-21.3235,-8.2489,28.099
30.542000,15.5297,-23.1392,-8.3851,29.102
30.551000,15.2282,-24.5299,-8.6809,30.149
30.558000,15.0070,-24.9872,-9.2240,30.572
30.569000,15.4491,-25.2096,-10.2876,31.305
30.606000,16.3423,-25.2410,-11.2989,32.122
30.608000,17.1520,-25.1809,-12.2022,32.820
30.609000,17.7984,-25.6071,-12.6766,33.663
30.610000,17.9819,-26.1205,-12.3948,34.048
30.619000,17.2341,-26.2711,-10.6520,33.176
30.628000,15.7416,-25.1048,-8.0923,30.717
30.639000,14.0319,-23.8483,-5.9897,28.311
30.649000,12.5580,-22.8624,-4.6579,26.497
30.660000,11.4147,-21.9098,-3.9349,25.016
30.668000,10.9859,-20.9233,-4.0083,23.970
30.679000,10.7594,-20.3034,-4.6747,23.449
30.688000,10.0796,-19.6449,-5.3568,22.720
30.702000,10.2146,-18.8493,-5.7017,22.184
30.710000,10.2703,-18.8505,-5.5802,22.180
30.751000,9.6593,-19.0501,-5.5311,22.064
30.753000,7.3569,-20.5652,-6.1574,22.693
30.753000,-0.1955,-26.2364,-8.4698,27.570
30.754000,-10.4822,-32.1160,-11.6541,35.737
30.758000,-19.6978,-37.3847,-10.9535,43.653
30.769000,-25.8555,-40.9589,-4.0775,48.608
30.779000,-33.0496,-42.2858,0.9349,53.677
30.788000,-41.2177,-44.6141,3.3204,60.830
30.800000,-45.1436,-45.6878,4.3919,64.379
30.809000,-43.2398,-46.2329,3.8086,63.417
30.819000,-35.7981,-45.5231,2.2619,57.957
30.828000,-27.4503,-44.0689,2.2063,51.966
30.838000,-20.1657,-42.2540,2.6997,46.897
30.850000,-12.9844,-40.4058,1.2420,42.459
30.858000,-6.6432,-38.4753,-1.1504,39.062
30.886000,-1.6253,-36.9949,-3.4831,37.194
30.888000,2.3500,-36.1525,-5.7150,36.677
30.888000,6.4943,-35.6252,-8.5036,37.197
30.900000,11.1409,-35.6203,-11.4302,39.033
30.909000,16.2844,-36.1337,-14.3967,42.167
30.918000,21.7057,-36.0179,-17.2812,45.465
30.928000,25.9669,-35.5796,-19.7299,48.264
30.938000,28.9842,-34.5816,-21.2328,49.868
30.949000,31.5261,-32.4437,-21.5388,50.104
30.958000,32.9260,-30.8250,-20.4635,49.528
30.968000,33.8932,-28.5985,-17.9264,47.833
30.979000,34.6824,-25.6227,-14.7923,45.587
30.989000,34.6757,-22.6479,-12.3075,43.207
31.019000,33.2736,-20.0725,-9.6916,40.050
31.020000,30.6925,-18.2804,-7.1115,36.425
31.021000,26.9825,-16.9826,-4.5587,32.206
31.028000,23.1178,-16.0843,-2.5037,28.274
31.038000,19.7578,-15.3529,-1.0864,25.045
31.052000,16.7404,-15.1709,-0.2919,22.594
31.060000,14.2165,-15.0282,0.2454,20.689
31.069000,12.2099,-14.8539,0.5269,19.235
31.078000,10.4072,-14.1758,0.7277,17.601
31.088000,8.9622,-13.5447,0.5804,16.252
31.099000,7.7794,-12.9092,0.4454,15.079
31.108000,6.5420,-12.0231,0.3074,13.691
31.119000,5.4286,-10.4959,0.3629,11.822
31.130000,4.5201,-8.8521,-0.0146,9.939
31.140000,4.2294,-7.2742,-1.3693,8.525
31.189000,4.2597,-6.0777,-3.7644,8.322
31.192000,4.8733,-4.5204,-5.8283,8.840
31.192000,6.0087,-1.9795,-6.9470,9.396
31.193000,7.8827,0.5136,-7.9910,11.236
31.194000,9.5633,3.7972,-8.8508,13.572
31.204000,10.7098,8.5359,-11.4845,17.873
31.208000,12.7138,12.7867,-18.2635,25.665
31.236000,18.2666,16.8079,-28.3593,37.689
31.238000,25.5492,22.6901,-38.6101,51.559
31.238000,33.1786,29.3855,-47.0834,64.662
31.249000,38.9369,35.2965,-50.9335,73.186
31.271000,40.7960,38.6099,-52.4069,76.821
31.273000,40.7090,37.4745,-53.8124,77.184
31.286000,39.4485,31.5613,-55.6610,75.169
31.290000,36.3562,24.5916,-54.9514,70.329
31.332000,32.8338,17.7904,-48.4649,61.183
31.335000,28.6780,11.1448,-39.6810,50.212
31.337000,23.6677,6.4628,-31.6902,40.077
31.338000,19.5960,3.7526,-24.2948,31.438
31.339000,16.3893,3.1046,-17.5090,24.183
31.348000,14.5369,2.9390,-12.3667,19.310
31.359000,13.2921,2.4767,-8.1816,15.804
31.368000,13.1746,2.3053,-4.7857,14.205
31.380000,14.0890,2.1332,-2.3455,14.441
31.388000,15.3854,1.6040,-0.8333,15.491
31.400000,16.1054,0.1221,-0.2434,16.108
31.415000,16.2082,-1.6148,0.0617,16.289
31.419000,15.6176,-3.6552,-0.1029,16.040
31.458000,14.4418,-6.1187,-0.7539,15.703
31.460000,12.7342,-8.9426,-1.5126,15.634
31.462000,11.3121,-11.7270,-2.5857,16.498
31.464000,10.3610,-13.8811,-3.5214,17.676
31.468000,9.2796,-15.1601,-4.1396,18.250
31.478000,8.5155,-15.6270,-4.3841,18.329
31.488000,8.2450,-15.6660,-4.7932,18.341
31.498000,8.7182,-15.5580,-5.1310,18.558
31.508000,9.7946,-15.9659,-5.7274,19.587
31.518000,11.1421,-16.6929,-6.4274,21.074
31.528000,12.5154,-17.3279,-6.8553,22.447
31.540000,14.5326,-17.7031,-7.0939,23.977
31.549000,17.0013,-17.8797,-7.6929,25.844
31.558000,19.3025,-18.5504,-8.2234,28.006
31.585000,21.0311,-20.1256,-8.9835,30.464
31.589000,21.6595,-22.2228,-8.9284,32.291
31.591000,21.3216,-23.5546,-7.8499,32.727
31.602000,19.9045,-24.0327,-6.1247,31.800
31.608000,17.7330,-23.8222,-4.2925,30.006
31.619000,15.4949,-23.0488,-2.8077,27.915
31.629000,13.4209,-22.3030,-2.0952,26.114
31.638000,11.5484,-21.4382,-1.6605,24.407
31.649000,10.4536,-20.6284,-2.0504,23.217
31.659000,10.2985,-20.2432,-3.1202,22.926
31.668000,10.3839,-20.1752,-3.9648,23.034
31.684000,10.0609,-20.1860,-3.6643,22.850
31.690000,9.4785,-19.8369,-2.1805,22.093
31.740000,7.8542,-20.0164,-1.2189,21.537
31.747000,4.3493,-20.8370,-1.1051,21.315
31.749000,-0.5360,-22.7249,-2.7965,22.903
31.751000,-6.9843,-25.3848,-6.0137,27.006
31.752000,-13.5587,-28.2818,-9.5613,32.789
31.755000,-20.3680,-31.1517,-10.3162,38.623
31.761000,-24.7678,-32.6263,-8.9328,41.925
31.770000,-26.6343,-32.8671,-6.4777,42.797
31.779000,-28.1156,-34.1123,-4.0162,44.388
31.789000,-30.1694,-34.0301,-1.8051,45.514
31.799000,-31.2313,-34.0005,0.6308,46.172
31.808000,-30.1106,-33.7453,2.9444,45.322
31.818000,-27.2608,-33.1219,4.8667,43.173
31.833000,-22.7611,-32.2288,6.2788,39.952
31.838000,-17.6333,-31.3480,6.1919,36.496
31.880000,-12.7222,-30.7088,4.3076,33.518
31.884000,-8.6471,-30.4903,1.8104,31.744
31.886000,-4.7673,-30.5074,-0.7382,30.886
31.888000,-0.8701,-30.9304,-3.2151,31.109
31.889000,3.2695,-31.4912,-5.5003,32.135
31.898000,8.4102,-32.2028,-8.8659,34.444
31.912000,13.5929,-33.4364,-12.1786,38.093
31.919000,18.8405,-33.5305,-14.7228,41.183
31.928000,25.0384,-32.0405,-16.7417,43.975
31.940000,30.4485,-29.9474,-18.2220,46.433
31.948000,34.0021,-27.3887,-18.9783,47.607
31.958000,35.5389,-24.6959,-18.5736,47.094
31.968000,35.4787,-22.2394,-16.4502,44.988
32.020000,34.2293,-19.6256,-13.2103,41.609
32.023000,31.5614,-17.6645,-10.3651,37.624
32.026000,28.2104,-16.0210,-7.6818,33.339
32.029000,25.0922,-14.8424,-4.9423,29.569
32.031000,22.3364,-14.2343,-2.9004,26.645
32.033000,19.8881,-13.7953,-1.3499,24.242
32.038000,18.4791,-13.2044,-0.2271,22.713
32.048000,17.7369,-12.3952,0.7078,21.650
32.059000,17.2011,-11.1406,2.0130,20.592
32.068000,16.1470,-9.6731,3.3558,19.120
32.079000,14.4821,-8.0665,4.5106,17.180
32.088000,12.5500,-6.4501,5.4892,15.141
32.099000,10.7349,-4.5174,6.5890,13.381
32.116000,9.0125,-2.4483,7.7029,12.106
32.119000,7.9570,-1.2391,8.1026,11.424
32.166000,7.9479,-0.6920,7.6692,11.066
32.169000,8.8073,-0.1861,6.4846,10.939
32.172000,10.3140,1.3939,5.0358,11.562
32.173000,12.0481,3.8390,3.3304,13.076
32.176000,14.0254,6.7052,1.7352,15.642
32.181000,18.2041,9.8758,-0.5071,20.717
32.189000,24.7685,13.2762,-4.2349,28.420
32.200000,29.9546,15.5810,-8.3534,34.783
32.209000,32.6940,17.9095,-11.9801,39.156
32.218000,33.6388,19.5376,-14.8146,41.626
32.228000,33.7948,19.4006,-16.0262,42.134
32.240000,33.8374,18.4302,-14.2306,41.075
32.248000,32.5383,17.2040,-10.7919,38.356
32.286000,29.9894,15.4116,-6.7835,34.393
32.289000,27.0837,12.8968,-3.5912,30.212
32.290000,24.2187,10.1925,-1.4573,26.316
32.292000,21.2404,7.2582,-0.2214,22.447
32.298000,18.4547,4.9128,-0.0331,19.097
32.309000,16.9636,3.1670,-1.0216,17.287
32.318000,16.7086,1.6506,-2.6618,17.000
32.328000,16.6928,-0.1321,-4.2132,17.217
32.340000,16.3658,-1.5937,-5.4787,17.332
32.348000,15.1160,-2.8617,-6.6417,16.757
32.358000,13.4460,-3.9272,-7.9425,16.103
32.368000,11.6427,-4.9681,-8.7502,15.388
32.384000,9.8097,-6.6114,-9.3263,15.064
32.392000,7.4288,-8.2431,-8.9939,14.284
32.433000,4.7890,-9.0577,-8.5549,13.348
32.436000,2.2732,-8.9666,-8.5285,12.582
32.437000,0.0863,-8.4924,-9.1326,12.471
32.440000,0.0020,-7.3531,-10.2720,12.633
32.442000,0.7530,-6.4876,-11.1521,12.924
32.449000,1.4279,-6.1162,-11.4648,13.072
32.462000,2.5430,-6.1382,-11.5526,13.327
32.468000,3.3508,-6.1437,-11.3947,13.372
32.479000,3.5922,-5.7187,-11.3946,13.246
32.492000,3.2082,-5.1248,-11.3499,12.860
32.499000,2.8121,-4.5327,-10.9583,12.188
32.509000,2.6690,-3.8282,-10.0069,11.042
32.518000,2.6174,-3.3481,-8.6258,9.616
32.538000,2.6299,-3.4163,-7.3533,8.524
32.540000,2.7157,-3.5814,-6.4013,7.822
32.588000,2.6508,-3.7117,-5.5833,7.209
32.591000,2.4271,-3.7085,-5.4019,6.987
32.595000,2.4001,-3.3434,-5.8049,7.116
32.597000,2.5602,-2.7033,-5.8300,6.917
32.601000,2.4584,-2.3105,-5.7790,6.692
32.602000,2.7265,-1.4515,-5.6755,6.462
32.609000,2.7810,-0.9697,-5.3004,6.064
32.618000,3.0640,-0.6260,-5.1841,6.054
32.629000,3.0989,-0.0018,-5.3781,6.207
32.638000,2.9492,0.7050,-5.5269,6.304
32.649000,2.4539,1.2930,-5.3922,6.064
32.660000,2.3237,1.2336,-5.4063,6.012
32.670000,2.2127,0.8331,-5.2376,5.747
32.718000,1.9043,0.3912,-4.9732,5.340
32.720000,1.4462,0.4357,-3.8763,4.160
32.721000,1.3528,0.5898,-2.6421,3.026
32.722000,1.5863,0.6718,-1.4289,2.238
32.723000,1.8819,0.7945,-0.8065,2.196
32.729000,2.3616,0.8324,-0.4318,2.541
32.741000,2.7514,0.8100,-0.1748,2.873
32.748000,3.0904,0.8766,-0.5692,3.262
32.758000,3.5227,0.8348,-1.1104,3.787
32.768000,3.6757,1.2946,-1.6423,4.229
32.780000,4.4106,1.4703,-1.9675,5.048
32.788000,5.3843,1.9063,-2.0744,6.077
32.800000,5.7810,2.2562,-2.2247,6.592
32.809000,5.1115,2.3930,-2.7375,6.273
32.819000,4.9161,2.4597,-2.5485,6.059
32.874000,4.7600,2.3337,-2.5717,5.892
32.877000,0.9585,0.2612,-0.9213,1.355
32.879000,-0.2610,-0.3457,-0.4341,0.613
32.881000,-0.5356,-0.6263,0.2307,0.856
32.881000,-0.6304,-0.8374,0.8417,1.344
32.882000,-0.8657,-1.1316,1.1111,1.807
32.888000,-1.3710,-1.3275,1.2325,2.272
32.900000,-1.8238,-1.2818,1.3343,2.598
32.908000,-1.9726,-1.2083,1.3231,2.665
32.918000,-1.6762,-1.0835,1.4877,2.489
32.930000,-1.1822,-0.9428,1.3228,2.009
32.938000,-0.9550,-0.9391,0.8982,1.613
32.950000,-0.6878,-0.8176,0.5869,1.219
32.958000,-0.3660,-0.6826,0.4223,0.882
32.969000,-0.0785,-0.5425,0.2432,0.600
33.018000,-0.0081,-0.2595,0.2242,0.343
33.020000,-0.0997,0.3863,0.8791,0.965
33.020000,0.5541,0.5229,0.4096,0.865
33.020000,0.7776,0.1581,-0.3254,0.858
33.021000,0.9358,-0.5885,-0.9043,1.428
33.030000,0.3185,-0.8051,-0.8347,1.203
33.038000,-0.4261,-0.7836,-0.2050,0.915
33.052000,-0.7867,-0.7822,0.3691,1.169
33.059000,-0.8380,-0.6552,0.4080,1.139
33.068000,-0.6988,-0.6375,0.4194,1.035
33.084000,-0.8689,-0.6163,0.4685,1.164
33.090000,-1.1491,-0.4670,0.3218,1.281
33.138000,-1.5032,-0.3822,0.0642,1.552
33.141000,-1.5147,-0.1948,-0.2839,1.553
33.142000,-1.5118,0.1421,-0.9367,1.784
33.143000,-1.6527,0.2459,-1.3214,2.130
33.144000,-1.2925,-0.0698,-1.6576,2.103
33.149000,-0.6824,-0.3548,-2.1023,2.239
33.160000,0.2638,-0.3564,-2.2257,2.269
33.174000,1.3094,-0.6755,-2.3251,2.753
33.186000,2.0871,-0.9148,-2.1147,3.109
33.188000,2.4342,-0.5128,-1.8156,3.080
33.200000,2.6331,-0.1348,-0.9667,2.808
33.208000,0.7927,-0.1449,0.8842,1.196
33.219000,-0.5444,-1.0600,2.9387,3.171
33.231000,-0.5367,-1.2512,3.5222,3.776
33.238000,-0.4414,-1.0419,3.2580,3.449
33.252000,-0.2498,-1.1196,2.8630,3.084
33.260000,-0.1446,-0.9646,2.5626,2.742
33.321000,0.0474,-0.6900,2.2942,2.396
33.323000,0.4585,-0.7485,2.0013,2.185
33.323000,0.8011,-0.8134,2.0299,2.329
33.324000,0.7493,-0.3511,2.3229,2.466
33.325000,0.3496,-0.1439,2.5654,2.593
33.326000,-0.2758,-0.1533,2.8414,2.859
33.351000,-0.5713,-0.1445,2.5921,2.658
33.353000,-0.7201,-0.0826,1.5607,1.721
33.354000,-0.7334,0.0586,0.3777,0.827
33.367000,-0.4326,0.2527,0.0329,0.502
33.369000,-0.4329,0.2221,-0.5166,0.710
33.383000,-0.5464,0.0914,-0.6067,0.822
33.398000,-0.4495,0.0040,-0.8699,0.979
33.399000,-0.0141,-0.1180,-1.1308,1.137
33.415000,0.3987,-0.2551,-1.2560,1.342
33.430000,0.4930,-0.2360,-1.1012,1.229
33.431000,0.0888,-0.1686,-0.8107,0.833
33.444000,-0.2808,-0.2339,-0.4740,0.599
33.462000,-0.4239,-0.1904,-0.0704,0.470
33.464000,-0.3725,-0.0696,0.0965,0.391
33.480000,-0.1090,0.0279,0.1373,0.178
33.482000,0.0290,0.0577,0.0457,0.079
33.495000,0.0324,0.0981,-0.2368,0.258
33.514000,-0.0249,0.0655,-0.7086,0.712
33.515000,-0.1325,-0.0440,-1.0389,1.048
33.529000,-0.2192,-0.1170,-1.2518,1.276
33.532000,-0.2931,-0.1634,-1.2635,1.307
33.545000,-0.2972,-0.1768,-1.1216,1.174
33.565000,-0.1364,-0.1534,-0.9446,0.967
33.566000,0.0233,-0.1055,-0.8390,0.846
33.579000,0.0500,-0.0733,-0.7854,0.790
33.581000,-0.0059,-0.0084,-0.7733,0.773
33.595000,-0.1871,0.0002,-0.5970,0.626
33.614000,-0.0165,0.0700,-0.2862,0.295
33.617000,0.2235,0.0928,0.0911,0.259
33.620000,0.3069,0.0866,0.3790,0.495
33.628000,0.1479,0.1045,0.5444,0.574
33.638000,-0.0424,0.1482,0.5842,0.604
33.653000,-0.2181,0.0387,0.3633,0.426
33.658000,-0.2579,-0.1135,-0.0004,0.282
33.668000,0.0332,-0.1001,-0.3333,0.350
33.678000,0.3501,-0.0636,-0.3240,0.481
33.688000,0.5253,-0.1101,-0.2088,0.576
33.699000,0.5063,-0.1917,-0.0084,0.541
33.708000,0.3556,-0.1355,0.2108,0.435
33.719000,0.1262,-0.0389,0.4482,0.467
33.728000,0.0012,0.0044,0.2864,0.286
33.738000,0.0053,0.0648,0.2635,0.271
33.748000,0.1368,0.0745,0.6142,0.634
33.758000,0.3043,0.0341,0.7307,0.792
33.768000,0.3862,-0.0655,0.2986,0.493
33.788000,0.1070,-0.0547,-0.4386,0.455
33.791000,-0.0656,-0.2006,-0.3105,0.375
33.807000,0.3004,-0.2038,0.1549,0.395
33.809000,0.2037,-0.1573,0.0073,0.257
33.828000,0.0193,0.0530,-0.4848,0.488
33.830000,-0.0799,0.2141,-0.9800,1.006
33.846000,0.1970,0.4825,-1.0114,1.138
33.851000,-0.0182,0.4793,-1.3834,1.464
33.860000,-0.1378,0.1684,-1.8332,1.846
33.869000,0.0104,0.0055,-1.6233,1.623
33.878000,0.2205,0.0372,-1.0303,1.054
33.905000,0.1673,0.0835,-0.0603,0.196
33.907000,0.2926,-0.0135,1.2221,1.257
33.932000,0.3584,-0.1728,1.9477,1.988
33.934000,0.4555,-0.2710,2.1725,2.236
33.934000,0.3953,-0.3426,1.9625,2.031
33.963000,0.3777,-0.4007,1.5351,1.631
33.965000,0.3023,-0.3115,0.7695,0.883
33.966000,0.2593,-0.1830,0.0284,0.319
34.013000,0.1624,-0.0743,-0.4184,0.455
34.014000,-0.0614,-0.0423,-0.7976,0.801
34.015000,-0.1634,0.0303,-1.0159,1.029
34.016000,0.0228,0.0604,-0.8943,0.897
34.016000,0.1400,0.0882,-0.4920,0.519
34.049000,0.1629,0.1112,-0.0921,0.218
34.051000,0.1803,0.0567,0.0328,0.192
34.052000,0.2088,-0.0466,-0.1363,0.254
34.052000,0.3380,-0.0944,-0.3136,0.471
34.058000,0.3076,-0.0947,-0.4510,0.554
34.071000,0.1494,-0.1048,-0.7060,0.729
34.078000,0.0572,-0.1807,-0.7272,0.751
34.089000,0.0442,-0.1452,-0.2207,0.268
34.149000,0.0679,-0.1378,0.3046,0.341
34.151000,0.2144,-0.1735,0.4791,0.553
34.152000,0.3905,-0.1361,0.3524,0.543
34.152000,0.5664,-0.0561,0.0426,0.571
34.153000,0.5080,0.0478,-0.3820,0.637
34.154000,0.3551,0.1143,-0.6801,0.776
34.164000,0.1845,0.0968,-0.6859,0.717
34.174000,0.0915,0.0102,-0.4416,0.451
34.194000,0.1212,-0.0596,0.0051,0.135
34.198000,0.1782,-0.1077,0.6274,0.661
34.200000,0.1850,-0.1195,0.9177,0.944
34.211000,0.1968,-0.0593,0.7896,0.816
34.227000,0.2426,-0.0727,0.5168,0.576
34.243000,0.2476,-0.0903,0.3247,0.418
34.244000,0.1662,-0.1194,0.2511,0.324
34.310000,0.0902,-0.1072,0.1863,0.233
34.312000,-0.1236,-0.1750,0.1027,0.238
34.313000,-0.1552,-0.2024,-0.0108,0.255
34.314000,-0.4244,0.0067,-0.0173,0.425
34.315000,-0.5132,0.1196,-0.0343,0.528
34.318000,-0.7153,0.1867,0.2216,0.772
34.320000,-0.7222,0.2959,0.3682,0.863
34.321000,-0.8795,0.1984,0.4760,1.020
34.332000,-1.0120,0.2243,0.5466,1.172
34.340000,-0.9509,0.2718,0.5425,1.128
34.353000,-0.7257,0.2157,0.5511,0.936
34.359000,-0.4457,0.0893,0.5557,0.718
34.410000,-0.0904,-0.0509,0.4989,0.510
34.413000,0.2494,-0.1425,0.2465,0.379
34.413000,0.6914,-0.2947,-0.0679,0.755
34.414000,1.0132,-0.5411,-0.3982,1.216
34.415000,1.3027,-0.7535,-0.5595,1.606
34.421000,1.5060,-0.8731,-0.5901,1.838
34.428000,1.3974,-0.9824,-0.6166,1.816
34.438000,1.4495,-0.7698,-0.5298,1.725
34.449000,1.3725,-0.4693,-0.3936,1.503
34.458000,1.1047,-0.2066,-0.2188,1.145
34.468000,0.7808,-0.1227,-0.0324,0.791
34.478000,0.5060,-0.1687,0.2381,0.584
34.488000,0.3010,-0.2174,0.5400,0.655
34.530000,0.1802,-0.2425,0.7085,0.770
34.532000,0.1023,-0.2432,0.6878,0.737
34.532000,0.2094,-0.2022,0.4756,0.558
34.532000,0.3834,-0.1487,0.2975,0.508
34.540000,0.4755,-0.0292,0.2231,0.526
34.549000,0.4633,0.0650,0.1623,0.495
34.559000,0.4014,0.0737,0.1754,0.444
34.568000,0.2754,0.0523,0.1766,0.331
34.582000,0.1223,0.0010,0.1264,0.176
34.588000,0.0914,-0.0510,0.0509,0.116
34.600000,0.0508,-0.0707,-0.0291,0.092
34.608000,-0.0148,-0.0232,-0.2323,0.234
34.618000,-0.1361,0.0804,-0.3841,0.415
34.628000,-0.2090,0.1811,-0.5728,0.636
34.638000,-0.2181,0.2412,-0.7875,0.852
34.680000,-0.2330,0.2721,-0.7770,0.856
34.682000,-0.1345,0.2575,-0.5632,0.634
34.683000,0.0197,0.1928,-0.1202,0.228
34.684000,0.0318,0.1007,0.3314,0.348
34.688000,0.0291,0.0385,0.3616,0.365
34.698000,0.0213,-0.0440,0.0691,0.085
34.708000,0.0531,-0.0983,-0.4283,0.443
34.718000,-0.0955,-0.1224,-1.2404,1.250
34.734000,-0.3884,0.1120,-1.3388,1.398
34.740000,-0.6542,0.1465,-0.9121,1.132
34.749000,-0.4331,0.1040,-0.3004,0.537
34.758000,-0.0795,0.0198,0.1664,0.185
34.773000,-0.0626,-0.0960,0.5170,0.530
34.778000,-0.1846,-0.0201,0.7529,0.775
34.826000,-0.1656,0.1807,0.4508,0.513
34.828000,-0.0524,0.1980,-0.2164,0.298
34.831000,0.1513,0.0126,-0.9348,0.947
34.832000,0.2151,-0.0964,-1.2659,1.288
34.833000,0.1903,-0.0806,-1.0236,1.044
34.860000,0.1254,-0.0488,-0.4918,0.510
34.864000,-0.0228,-0.0748,0.0290,0.083
34.865000,-0.1664,-0.0329,0.4322,0.464
34.869000,-0.2656,-0.0067,0.7117,0.760
34.878000,-0.2001,0.0047,0.7003,0.728
34.888000,-0.0739,0.0214,0.4179,0.425
34.926000,0.0360,0.0054,-0.0872,0.094
34.928000,0.1399,-0.0503,-0.4543,0.478
34.929000,0.3702,-0.1411,-0.5402,0.670
34.930000,0.3446,-0.1886,-0.4527,0.599
34.962000,0.1696,-0.1330,-0.3886,0.444
34.965000,0.1682,-0.0930,-0.3082,0.363
34.966000,0.0771,-0.1186,-0.1810,0.230
34.968000,-0.0161,-0.1818,-0.0160,0.183
34.981000,-0.0560,-0.2338,0.3828,0.452
34.988000,0.0473,-0.2899,0.7744,0.828
35.002000,0.2608,-0.3229,0.9355,1.023
35.008000,0.6602,-0.4016,0.8667,1.161
35.018000,0.8473,-0.5083,0.7965,1.269
35.028000,0.5511,-0.7768,0.5846,1.118
35.038000,0.6817,-0.8010,0.2461,1.080
35.054000,0.9714,-0.3958,0.1942,1.067
35.059000,0.9408,-0.3367,-0.0107,0.999
35.102000,0.7806,-0.4239,-0.3230,0.945
35.104000,0.7688,-0.4476,-0.4617,1.002
35.105000,1.0596,-0.5234,-0.4476,1.264
35.106000,0.9745,-0.4810,-1.1187,1.560
35.108000,0.9784,-0.1302,-1.9913,2.222
35.119000,0.7639,0.1833,-1.8329,1.994
35.128000,-0.2807,0.2234,-0.7544,0.835
35.139000,-1.3048,0.2992,0.9180,1.623
35.148000,-0.7861,0.0857,0.4613,0.915
35.158000,0.0184,0.0879,-0.0751,0.117
35.169000,0.4153,0.3460,-0.3853,0.664
35.177000,0.4676,0.2612,-0.7729,0.940
35.188000,-0.0111,0.2148,-0.5684,0.608
35.235000,-0.9907,0.1940,-0.0448,1.011
35.238000,-1.5587,0.2719,0.2475,1.601
35.239000,-1.5731,0.3148,0.2287,1.621
35.240000,-2.1540,0.3713,0.2996,2.206
35.241000,-2.6836,0.4055,0.2365,2.724
35.249000,-2.4463,0.1707,-0.0322,2.452
35.260000,-1.5194,0.1265,-0.4572,1.592
35.268000,-1.0224,0.2798,-0.7688,1.309
35.278000,-0.3853,0.3105,-1.0140,1.128
35.289000,0.2314,0.2270,-1.0394,1.089
35.300000,0.5254,0.0823,-0.7735,0.939
