time,wx,wy,wz
3.534694194793701,-1.4,-0.01,0.22
3.55413818359375,-0.59,0.52,0.45
3.554448127746582,-0.59,0.52,0.45
3.5617032051086426,-0.24,0.56,0.42
3.572129249572754,-0.02,0.48,0.36
3.5819239616394043,0.1,0.36,0.31
3.592125177383423,0.14,0.22,0.29
3.6029200553894043,0.17,0.1,0.28
3.61263108253479,0.17,0.03,0.27
3.6228232383728027,0.17,0.05,0.26
3.6351699829101562,0.15,0.16,0.25
3.6554551124572754,0.27,0.51,0.24
3.6557440757751465,0.27,0.51,0.24
3.662569046020508,0.48,0.55,0.13
3.6725592613220215,0.7,0.54,0.02
3.6826839447021484,0.88,0.52,-0.02
3.6934800148010254,1.05,0.39,-0.03
3.7032952308654785,1.16,0.24,0.03
3.7136411666870117,1.13,0.12,0.14
3.7258152961730957,0.95,0.01,0.27
3.7432851791381836,0.48,-0.02,0.32
3.744033098220825,0.48,-0.02,0.32
3.7531909942626953,0.38,-0.02,0.18
3.763566017150879,0.4,0.03,-0.03
3.7733891010284424,0.47,0.14,-0.21
3.783395290374756,0.6,0.29,-0.29
3.794321060180664,0.78,0.43,-0.28
3.804387092590332,0.97,0.53,-0.2
3.814399242401123,1.11,0.6,-0.1
3.826186180114746,1.09,0.66,-0.08
3.846536159515381,0.44,0.62,-0.08
3.84684419631958,0.44,0.62,-0.08
3.853607177734375,-0.14,0.56,-0.07
3.8640451431274414,-0.82,0.47,-0.09
3.8743982315063477,-1.44,0.32,-0.13
3.884161949157715,-1.87,0.15,-0.16
3.8950562477111816,-2.12,0.03,-0.13
3.9053549766540527,-2.24,0.02,0.02
3.9149069786071777,-2.23,0.14,0.16
3.9275600910186768,-2.02,0.33,0.24
3.9484310150146484,-1.06,0.43,0.25
3.9487221240997314,-1.06,0.43,0.25
3.954590082168579,-0.52,0.32,0.21
3.9647860527038574,-0.12,0.17,0.21
3.9748520851135254,0.11,0.02,0.26
3.98507022857666,0.18,-0.13,0.33
3.99576997756958,0.07,-0.23,0.42
4.005307197570801,-0.19,-0.24,0.55
4.0156590938568115,-0.53,-0.17,0.66
4.023390293121338,-0.8,-0.16,0.75
4.042006015777588,-0.69,-0.26,0.65
4.043249130249023,-0.69,-0.26,0.65
4.0525901317596436,-0.36,-0.42,0.52
4.062762260437012,0.06,-0.66,0.35
4.072860240936279,0.44,-0.84,0.19
4.083434104919434,0.69,-0.83,0.12
4.094083070755005,0.81,-0.69,0.13
4.104874134063721,0.89,-0.49,0.14
4.113485097885132,0.94,-0.26,0.1
4.139465093612671,0.97,0.2,-0.22
4.140292167663574,0.97,0.2,-0.22
4.14286208152771,1.02,0.37,-0.47
4.15367317199707,1.1,0.48,-0.7
