time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.740000,26.4270,-57.0247,-6.1866,63.154
19.746000,28.6787,-58.9492,-5.4637,65.782
19.750000,30.0880,-60.4227,-4.8251,67.672
19.756000,30.7711,-61.4582,-4.0000,68.847
19.761000,30.9173,-62.1361,-2.8272,69.461
19.765000,30.5959,-62.4345,-1.4921,69.544
19.770000,30.1342,-62.3963,-0.1630,69.292
19.777000,29.7252,-62.1006,0.9583,68.855
19.784000,29.0225,-61.3950,1.7868,67.933
19.787000,28.4373,-60.5223,2.2463,66.908
19.791000,27.9679,-59.5680,2.5047,65.855
19.795000,27.4405,-58.4505,2.5174,64.620
19.800000,27.0361,-57.1801,2.5101,63.299
19.806000,26.9937,-56.1301,2.3213,62.327
19.810000,27.0933,-54.8729,1.9525,61.228
19.817000,27.3175,-53.3814,1.2301,59.978
19.822000,27.6416,-52.0556,0.0397,58.939
19.833000,27.7615,-51.1175,-1.8958,58.200
19.838000,27.5215,-50.4174,-4.0543,57.583
19.840000,27.0892,-49.7655,-6.0571,56.983
19.841000,26.8558,-49.1321,-7.5960,56.506
19.846000,26.9564,-48.5161,-8.4926,56.148
19.850000,27.3324,-47.9191,-8.5966,55.832
19.861000,27.8679,-47.4978,-8.0869,55.660
19.867000,28.3088,-47.2892,-7.2368,55.588
19.869000,28.4922,-47.0265,-5.9148,55.302
19.870000,28.8598,-46.3964,-3.9250,54.781
19.877000,29.5528,-45.5383,-1.3580,54.304
19.881000,30.0865,-44.6483,1.3709,53.857
19.886000,30.4191,-43.7045,4.0788,53.405
19.891000,30.3566,-42.3164,6.5991,52.495
19.896000,30.0828,-40.6079,8.7225,51.284
19.901000,29.8862,-38.5112,10.4400,49.853
19.906000,29.6201,-36.2905,11.8951,48.331
19.911000,29.2482,-34.0443,13.1481,46.769
19.917000,28.7920,-31.5669,14.4618,45.106
19.921000,28.4256,-29.0232,15.6392,43.531
19.927000,28.1890,-26.4604,16.4237,42.006
19.930000,27.7613,-23.8061,16.7098,40.207
19.937000,27.2478,-21.2768,16.3719,38.252
19.940000,26.8537,-19.1479,15.4265,36.411
19.946000,26.6570,-17.3723,14.2979,34.883
19.951000,26.5228,-15.7743,13.2878,33.598
19.955000,26.3188,-14.1533,12.4371,32.368
19.960000,25.9587,-12.4544,11.9341,31.167
19.965000,25.6721,-11.0093,11.8051,30.325
19.971000,25.9319,-9.9816,11.8144,30.194
19.976000,26.6530,-9.0737,12.2343,30.698
19.981000,28.0823,-8.5482,12.7847,32.018
19.986000,29.8571,-8.2440,13.2755,33.699
19.991000,31.7807,-7.9879,13.4512,35.423
20.003000,33.9205,-7.6285,13.5656,37.321
20.007000,36.3647,-6.9794,13.6525,39.465
20.009000,39.3705,-6.1748,13.6633,42.129
20.011000,42.9331,-5.2509,13.8707,45.423
20.017000,46.9747,-4.1682,14.3709,49.300
20.021000,51.5054,-2.9355,15.4297,53.847
20.046000,56.2188,-1.6772,16.8488,58.713
20.048000,60.5816,-0.5441,18.6946,63.403
20.048000,64.5885,-0.0418,20.6609,67.813
20.049000,68.0275,-0.2900,22.6013,71.684
20.050000,70.9179,-1.2409,24.4456,75.023
20.051000,73.1721,-2.9237,26.1465,77.758
20.056000,72.9212,-5.1469,27.8011,78.211
20.061000,72.6484,-7.5749,29.3950,78.735
20.067000,72.3537,-10.0691,30.9737,79.346
20.071000,69.1326,-12.5970,32.0217,77.223
20.076000,64.4208,-15.1502,32.4593,73.710
20.084000,59.4382,-17.6301,32.1191,69.824
20.086000,54.6151,-19.9256,30.6256,65.710
20.090000,50.1485,-21.9279,28.0060,61.482
20.099000,46.3061,-23.8001,24.2679,57.442
20.101000,43.2084,-25.4448,19.8441,53.928
20.122000,40.7527,-26.8202,15.0614,51.058
20.123000,39.0107,-28.0928,10.4743,49.201
20.124000,37.6710,-29.2046,6.3173,48.082
20.124000,36.5645,-30.0477,2.7020,47.404
20.130000,35.4723,-30.7914,-0.1392,46.972
20.132000,34.1810,-31.4057,-2.1370,46.467
20.136000,32.4635,-31.8267,-3.4987,45.597
20.141000,30.5664,-32.0835,-4.1694,44.509
20.146000,28.7999,-32.3078,-4.1061,43.475
20.151000,27.2957,-32.5650,-3.5531,42.640
20.156000,26.0967,-32.7944,-2.7012,41.998
20.161000,25.0040,-32.9224,-1.8253,41.381
20.166000,23.9151,-33.1361,-1.0247,40.878
20.171000,22.8020,-33.4692,-0.4289,40.501
20.176000,21.6248,-33.8524,-0.0903,40.170
20.181000,20.3031,-34.2183,0.0628,39.788
20.186000,19.0198,-34.6088,0.0520,39.491
20.191000,17.7996,-35.0104,-0.1182,39.276
20.196000,16.4379,-35.4330,-0.5030,39.064
20.201000,14.8699,-35.8261,-1.0790,38.804
20.206000,13.2189,-36.2027,-1.8006,38.583
20.211000,11.5527,-36.5466,-2.3571,38.401
20.216000,9.9666,-36.7789,-2.8303,38.210
20.221000,8.4715,-36.8883,-3.2315,37.986
20.227000,7.0749,-36.9131,-3.7260,37.769
20.232000,5.9605,-36.8690,-4.2217,37.586
20.236000,4.9431,-36.4640,-4.5689,37.080
20.242000,4.3082,-36.1965,-4.8356,36.771
20.246000,3.9302,-35.8387,-5.0480,36.405
20.251000,3.6067,-35.3643,-5.1911,35.925
20.256000,3.5490,-34.9719,-5.2441,35.541
20.261000,3.6882,-34.5780,-5.1676,35.156
20.267000,4.0636,-34.0975,-4.8954,34.686
20.271000,4.6435,-33.5511,-4.5323,34.173
20.276000,5.2968,-32.9862,-4.1306,33.663
20.282000,6.0682,-32.4407,-3.6669,33.206
20.286000,6.9428,-32.0476,-3.3475,32.961
20.292000,7.9939,-31.5975,-2.9879,32.730
20.297000,9.1090,-30.9821,-2.4667,32.387
20.301000,10.2045,-30.4632,-2.2171,32.203
20.307000,11.2620,-30.0968,-2.2975,32.217
20.311000,12.0760,-29.6779,-2.4918,32.137
20.317000,12.7142,-29.2313,-2.6423,31.986
20.322000,13.3534,-28.8939,-2.7322,31.947
20.327000,13.9791,-28.5872,-2.5609,31.925
20.332000,14.6648,-28.2874,-2.1998,31.939
20.337000,15.3004,-28.0262,-1.7603,31.979
20.342000,15.8048,-27.8250,-1.2334,32.024
20.347000,16.2502,-27.5811,-0.6870,32.020
20.352000,16.7518,-27.3427,-0.1955,32.067
20.357000,17.2764,-27.1122,0.1372,32.149
20.362000,17.6900,-26.8014,0.3813,32.115
20.367000,17.9547,-26.4847,0.4681,32.000
20.372000,18.0901,-26.2388,0.3289,31.872
20.377000,18.1106,-26.0924,0.1385,31.762
20.384000,17.7748,-25.9785,-0.0488,31.477
20.387000,17.1208,-25.8115,-0.1381,30.974
20.392000,16.4256,-25.5396,-0.1187,30.366
20.397000,15.5691,-25.2423,-0.2569,29.659
20.402000,14.5865,-24.9684,-0.5313,28.922
20.408000,13.6039,-24.7423,-0.6292,28.243
20.416000,12.4984,-24.4814,-0.7116,27.496
20.417000,11.5659,-24.2298,-0.7221,26.858
20.422000,10.4998,-23.9694,-0.8050,26.181
20.440000,9.5686,-23.8368,-0.9088,25.702
20.452000,0.0000,0.0000,0.0000,0.000
20.452000,-0.8434,-0.4240,-0.1891,0.963
20.453000,-2.0918,-0.8021,-0.4258,2.280
20.460000,0.0000,0.0000,0.0000,0.000
20.462000,-2.0865,-0.5132,-0.5692,2.223
20.468000,-4.6496,-1.0594,-0.8223,4.839
20.472000,-7.6171,-1.5667,-0.2030,7.779
20.477000,-10.9519,-1.9851,0.9022,11.167
20.482000,-14.3699,-2.2736,2.3397,14.736
20.487000,-17.8757,-2.4071,3.9037,18.455
20.492000,-20.9351,-2.4112,5.6138,21.808
20.497000,-23.4738,-2.4132,7.2506,24.686
20.502000,-25.0377,-2.2497,8.8904,26.664
20.507000,-25.5012,-1.7840,10.6847,27.707
20.512000,-24.7124,-1.3879,12.3113,27.644
20.517000,-23.0528,-1.2027,13.4829,26.733
20.522000,-21.0901,-1.1060,14.0980,25.392
20.527000,-19.1591,-1.0602,14.2434,23.897
20.538000,-17.3514,-1.0478,14.0852,22.373
20.539000,-15.4074,-1.1634,13.5052,20.522
20.543000,-13.2742,-1.3333,12.3490,18.179
20.550000,-10.7788,-1.6668,10.5895,15.202
20.553000,-7.9037,-2.2122,8.4194,11.758
20.557000,-4.7688,-2.9369,6.1338,8.306
20.564000,-1.3506,-3.7811,4.0800,5.724
20.567000,2.1674,-4.7553,2.3416,5.727
20.573000,5.7250,-5.8415,1.1372,8.258
20.577000,9.4388,-7.1309,0.1784,11.831
20.583000,13.0717,-8.6838,-0.5856,15.704
20.588000,16.4821,-10.4399,-1.1694,19.545
20.593000,19.6394,-12.3118,-1.3572,23.219
20.598000,22.5372,-14.2561,-1.1246,26.691
20.603000,25.1685,-16.3029,-0.7110,29.996
20.608000,27.3781,-18.4270,-0.1446,33.002
20.613000,29.2682,-20.6736,0.4265,35.836
20.618000,30.8492,-23.0321,1.0811,38.514
20.627000,31.9146,-25.4106,1.7418,40.832
20.628000,33.8757,-28.4213,2.2326,44.275
20.633000,35.9974,-31.1207,3.0160,47.680
20.638000,38.8363,-33.8139,3.6432,51.623
20.643000,41.8861,-36.2610,3.9371,55.541
20.664000,44.8348,-38.4583,3.8301,59.193
20.666000,47.6254,-40.5193,3.5394,62.630
20.668000,50.3306,-42.4567,3.1955,65.924
20.669000,52.7868,-43.9932,2.7989,68.773
20.670000,55.0205,-44.9860,2.3623,71.110
20.673000,56.7537,-45.6233,1.6688,72.837
20.679000,57.6874,-45.9860,0.9247,73.779
20.683000,57.5577,-46.0412,0.4528,73.708
20.689000,56.2299,-45.8105,0.4528,72.530
20.693000,54.1873,-45.7272,0.8859,70.909
20.699000,51.2431,-45.6217,1.8559,68.634
20.704000,47.7280,-45.5081,3.2951,66.029
20.710000,44.7560,-45.5621,4.9261,64.057
20.719000,42.0257,-45.5404,6.3963,62.298
20.720000,39.2457,-45.5361,7.5324,60.585
20.724000,36.4318,-45.6911,8.3174,59.027
20.736000,33.9848,-46.0049,8.5458,57.831
20.738000,32.3047,-46.4284,8.1256,57.142
20.738000,31.6881,-46.8444,7.1448,57.005
20.743000,31.9227,-46.9084,5.9527,57.052
20.749000,32.4605,-46.5755,4.7742,56.972
20.754000,33.1285,-45.9425,3.5900,56.755
20.759000,33.3944,-45.1467,2.5301,56.212
20.763000,33.2361,-44.1388,1.8042,55.282
20.769000,32.6059,-42.9703,1.7102,53.968
20.775000,31.4562,-41.7614,2.2872,52.333
20.779000,29.8460,-40.5621,3.3787,50.473
20.785000,27.9576,-39.4131,4.5980,48.540
20.789000,26.0025,-38.3167,5.6864,46.654
20.794000,24.4864,-37.1740,6.5030,44.986
20.799000,23.6214,-35.9200,7.2331,43.595
20.804000,23.3688,-34.6106,7.7106,42.467
20.810000,23.6098,-33.1731,7.7978,41.457
20.814000,23.9406,-31.5837,7.6607,40.365
20.820000,24.0025,-29.8092,7.5239,39.004
20.825000,24.1972,-28.2514,7.1597,37.880
20.829000,24.2904,-26.7869,6.5724,36.753
20.834000,24.3398,-25.3403,5.8812,35.625
20.839000,24.3272,-23.9152,5.4112,34.540
20.844000,23.8759,-22.3369,5.3693,33.133
20.850000,23.5701,-20.6810,5.7103,31.873
20.855000,23.6933,-19.1965,6.2781,31.133
20.859000,24.0958,-18.0635,7.2013,30.964
20.865000,24.2461,-16.8923,8.2282,30.675
20.869000,23.8440,-15.3973,9.6401,29.976
20.874000,23.3615,-13.9375,11.2463,29.436
20.879000,22.9834,-12.9084,12.7990,29.303
20.885000,22.0614,-12.0547,14.3586,28.952
20.889000,20.4167,-10.8908,15.5160,27.860
20.894000,18.5143,-9.4475,16.1546,26.325
20.899000,16.9610,-8.1528,16.1842,24.821
20.904000,16.0578,-7.1218,15.6469,23.524
20.909000,16.0888,-6.4949,14.6020,22.677
20.915000,17.3803,-6.3851,12.9364,22.588
20.919000,19.5640,-6.4069,11.0962,23.386
20.923000,22.9063,-6.3942,9.4608,25.595
22.676000,0.0000,0.0000,0.0000,0.000
22.677000,3.6424,0.6933,-0.4484,3.735
22.678000,7.8122,1.7113,-0.7881,8.036
22.678000,12.2622,3.0050,-0.5934,12.639
22.679000,16.5091,4.4604,0.2858,17.103
22.680000,19.8115,5.7994,1.8192,20.723
22.682000,17.8653,6.7832,3.9491,19.513
22.682000,15.7035,7.0433,6.4051,18.364
22.683000,13.9887,6.4142,9.0226,17.839
22.683000,12.5895,4.7733,11.8048,17.906
22.683000,11.4313,2.1141,14.4639,18.557
22.684000,10.4706,-1.1830,16.6264,19.684
22.684000,5.8649,-4.7052,17.8903,19.406
22.685000,-0.2550,-8.2673,17.7312,19.565
22.685000,-5.8814,-11.7280,16.2869,20.914
22.686000,-10.1608,-15.0592,13.0348,22.359
22.687000,-12.8403,-18.2466,8.1172,23.742
22.688000,-14.3338,-21.2000,2.1583,25.682
22.688000,-15.1891,-23.7296,-4.0629,28.466
22.689000,-15.5522,-25.9996,-9.6331,31.791
22.690000,-15.7627,-27.8732,-14.1575,35.012
22.690000,-16.1282,-29.2126,-17.6380,37.744
22.691000,-16.4411,-30.2943,-20.0970,39.899
22.692000,-16.4780,-31.4132,-21.4082,41.432
22.692000,-16.5594,-32.5307,-21.5376,42.383
22.693000,-16.8777,-33.5990,-20.6740,42.909
22.693000,-17.3385,-34.7310,-19.1411,43.281
22.694000,-17.9624,-35.9292,-17.4114,43.780
22.695000,-18.7168,-37.1347,-15.6940,44.448
22.695000,-19.4767,-38.3461,-14.1925,45.290
22.696000,-20.4199,-39.3899,-12.9640,46.223
22.696000,-21.1161,-40.3625,-12.0759,47.126
22.697000,-21.3942,-41.3520,-11.4234,47.939
22.698000,-21.5207,-42.2645,-10.9366,48.673
22.698000,-21.4421,-43.1987,-10.7410,49.409
22.699000,-21.1218,-44.0646,-10.6823,50.019
22.700000,-20.6614,-44.9169,-10.9849,50.647
22.700000,-19.7542,-45.9683,-11.5367,51.346
22.701000,-18.6420,-46.9711,-12.0160,51.944
22.702000,-17.6039,-47.8675,-12.2477,52.452
22.702000,-16.6448,-48.7129,-12.4240,52.956
22.703000,-15.9043,-49.6105,-12.5007,53.576
22.703000,-15.4239,-50.5366,-12.5088,54.298
22.704000,-15.0133,-51.4187,-12.3695,54.975
22.704000,-14.7038,-52.0502,-12.0552,55.414
22.705000,-14.2134,-52.5548,-11.5827,55.661
22.706000,-13.6799,-52.9822,-11.0088,55.816
22.706000,-13.1769,-53.2460,-10.4645,55.841
22.707000,-12.6367,-53.3509,-9.8524,55.705
22.707000,-11.9046,-53.3543,-9.3257,55.456
22.708000,-10.8786,-53.2483,-8.8656,55.066
22.708000,-9.6667,-52.9447,-8.4761,54.483
22.709000,-8.4436,-52.4406,-8.0061,53.716
22.709000,-7.1023,-51.9130,-7.4578,52.925
22.709000,-5.6798,-51.3684,-6.8492,52.133
22.710000,-4.3811,-50.6650,-6.2519,51.237
22.710000,-2.9638,-49.9577,-5.7267,50.372
22.711000,-1.2436,-49.3386,-5.3305,49.641
22.711000,0.8124,-48.7393,-5.0492,49.007
22.712000,2.9115,-48.0247,-4.7754,48.349
22.712000,4.8648,-47.2480,-4.3581,47.697
22.713000,6.7320,-46.5080,-3.9576,47.159
22.713000,8.5608,-45.8160,-3.5942,46.747
22.714000,10.3063,-45.1613,-3.2614,46.437
22.714000,11.9903,-44.5090,-2.8706,46.185
22.714000,13.5935,-43.8875,-2.3955,46.007
22.715000,15.1852,-43.4803,-2.0249,46.100
22.715000,16.5898,-43.2316,-1.7000,46.337
22.716000,17.6608,-42.8357,-1.2691,46.351
22.716000,18.5485,-42.3140,-0.5493,46.204
22.717000,19.2544,-41.7844,0.3074,46.008
22.717000,19.6992,-41.1933,1.1368,45.675
22.717000,19.7702,-40.5755,1.9723,45.179
22.718000,19.6904,-39.8230,2.5592,44.499
22.718000,19.6861,-39.0234,2.9942,43.810
22.719000,19.7376,-38.1351,3.4582,43.079
22.719000,19.8379,-37.2849,3.7132,42.397
22.720000,19.8840,-36.7065,3.4065,41.885
22.720000,19.6083,-36.3111,2.5413,41.345
22.721000,19.1099,-35.9801,1.4238,40.765
22.721000,18.3591,-35.6533,0.3935,40.105
22.721000,17.3167,-35.3945,-0.4911,39.407
22.722000,16.1440,-35.1606,-0.9957,38.703
22.722000,14.8749,-35.1011,-1.3384,38.146
